tool_id,name,method,frame,frame_ms,n_points,d_axis0_deg,d_axis1_deg,d_axis2_deg,jitter_max_deg,flip,stable,power_iter
T09,wire_cutter,수정_RealtimePCASmoother,76,0.08767,1600,0.1199,0.122,0.0542,0.122,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,77,0.09012,1603,0.2006,0.2479,0.1795,0.2479,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,78,0.09004,1601,0.2001,0.17,0.2051,0.2051,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,79,0.08971,1601,0.1975,0.894,0.8829,0.894,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,80,0.08971,1600,0.239,0.8682,0.8703,0.8703,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,81,0.0965,1600,0.0486,0.0547,0.0327,0.0547,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,82,0.10754,1600,0.0473,0.263,0.2587,0.263,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,83,0.17279,1602,0.3329,0.7201,0.7654,0.7654,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,84,0.09233,1605,0.8144,4.0511,4.0776,4.0776,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,85,0.08679,1600,0.4369,4.3321,4.3343,4.3343,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,86,0.09421,1600,0.0729,0.1878,0.1995,0.1995,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,87,0.08679,1605,0.0409,2.1183,2.1184,2.1184,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,88,0.08096,1601,0.0319,1.885,1.8852,1.8852,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,89,0.08517,1600,0.0667,0.118,0.1049,0.118,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,90,0.08096,1600,0.0689,0.3806,0.3797,0.3806,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,91,0.08233,1600,0.0902,0.385,0.3885,0.3885,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,92,0.0815,1600,0.0592,0.1787,0.1801,0.1801,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,93,0.08567,1605,0.1899,8.1263,8.1281,8.1281,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,94,0.086,1600,0.2349,7.7017,7.7044,7.7044,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,95,0.08575,1604,0.7385,3.7308,3.664,3.7308,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,96,0.08475,1600,0.6677,4.378,4.344,4.378,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,97,0.08,1600,0.1051,0.2703,0.2844,0.2844,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,98,0.0945,1600,0.0541,0.0532,0.0418,0.0541,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,99,0.08192,1600,0.1219,0.083,0.1014,0.1219,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,100,0.08025,1600,0.0511,0.125,0.1166,0.125,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,101,0.08504,1605,0.4075,1.8348,1.7932,1.8348,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,102,0.08163,1600,0.3512,1.8393,1.8088,1.8393,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,103,0.08192,1603,0.4608,6.6524,6.6381,6.6524,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,104,0.0815,1600,0.478,6.4248,6.4124,6.4248,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,105,0.08121,1603,0.3064,5.6491,5.6409,5.6491,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,106,0.08225,1600,0.3313,5.2338,5.2234,5.2338,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,107,0.0905,1600,0.075,0.6117,0.6086,0.6117,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,108,0.08008,1601,0.0882,0.0902,0.0434,0.0902,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,109,0.08483,1600,0.0781,0.0938,0.1208,0.1208,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,110,0.08071,1602,0.1553,0.3884,0.4164,0.4164,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,111,0.07904,1600,0.154,0.1998,0.2496,0.2496,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,112,0.07987,1600,0.1345,0.1132,0.0781,0.1345,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,113,0.08604,1600,0.0846,0.0892,0.0468,0.0892,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,114,0.09075,1600,0.091,0.1113,0.1271,0.1271,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,115,0.09442,1603,0.5875,2.5819,2.6145,2.6145,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,116,0.08175,1600,0.5208,2.5636,2.5792,2.5792,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,117,0.08683,1601,0.1222,0.3879,0.4046,0.4046,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,118,0.10704,1601,0.2841,0.1299,0.3123,0.3123,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,119,0.09275,1604,0.7206,0.6322,0.9402,0.9402,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,120,0.09875,1600,0.5162,0.9707,1.0778,1.0778,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,121,0.08525,1600,0.0149,0.3736,0.3733,0.3736,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,122,0.08396,1600,0.027,0.1063,0.1058,0.1063,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,123,0.101,1600,0.0158,0.0123,0.0175,0.0175,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,124,0.09171,1600,0.0504,0.0942,0.0867,0.0942,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,125,0.1,1605,0.1748,2.43,2.435,2.435,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,126,0.19579,1603,0.2413,1.2778,1.2708,1.2778,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,127,0.1145,1605,0.319,2.2065,2.2257,2.2257,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,128,0.09875,1600,0.3803,3.2396,3.2477,3.2477,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,129,0.10729,1600,0.0866,0.0818,0.0285,0.0866,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,130,0.10925,1600,0.1015,0.1147,0.0537,0.1147,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,131,0.10983,1605,0.4782,8.4183,8.4273,8.4273,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,132,0.08604,1600,0.438,8.7856,8.7916,8.7916,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,133,0.0815,1600,0.0442,0.0095,0.0444,0.0444,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,134,0.08183,1600,0.1175,0.0793,0.123,0.123,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,135,0.08029,1600,0.1263,0.0902,0.155,0.155,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,136,0.08113,1603,0.3339,0.8664,0.8298,0.8664,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,137,0.08117,1600,0.3361,1.1199,1.0714,1.1199,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,138,0.08096,1600,0.0755,0.0665,0.0417,0.0755,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,139,0.08312,1600,0.1626,0.1736,0.0739,0.1736,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,140,0.07996,1603,0.2046,0.2859,0.2005,0.2859,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,141,0.08188,1603,0.3495,2.3972,2.3725,2.3972,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,142,0.08425,1600,0.0475,1.9832,1.9826,1.9832,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,143,0.0845,1600,0.0812,0.2099,0.2248,0.2248,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,144,0.08058,1600,0.0246,0.1703,0.17,0.1703,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,145,0.08004,1600,0.0944,0.2733,0.2586,0.2733,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,146,0.08038,1601,0.2107,1.522,1.5074,1.522,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,147,0.08604,1600,0.1135,1.6373,1.634,1.6373,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,148,0.08492,1600,0.014,0.2111,0.2114,0.2114,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,149,0.08871,1602,0.1642,1.649,1.6424,1.649,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,150,0.08063,1600,0.1441,1.7961,1.7915,1.7961,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,151,0.08387,1600,0.0386,0.065,0.0525,0.065,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,152,0.08042,1600,0.0935,0.1871,0.172,0.1871,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,153,0.08533,1603,0.4878,0.6107,0.396,0.6107,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,154,0.08238,1600,0.4732,0.4718,0.3152,0.4732,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,155,0.08521,1601,0.1532,0.703,0.6865,0.703,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,156,0.08008,1600,0.1339,0.7887,0.7774,0.7887,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,157,0.08417,1600,0.0131,0.2276,0.2274,0.2276,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,158,0.08396,1600,0.0433,0.2687,0.2653,0.2687,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,159,0.08467,1600,0.0475,0.211,0.2062,0.211,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,160,0.08217,1600,0.0614,0.1784,0.1827,0.1827,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,161,0.08092,1600,0.0233,0.0479,0.0461,0.0479,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,162,0.08375,1600,0.0693,0.2981,0.2915,0.2981,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,163,0.08612,1600,0.0731,0.3329,0.3367,0.3367,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,164,0.07987,1600,0.0306,0.0409,0.0507,0.0507,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,165,0.0935,1600,0.089,0.02,0.0912,0.0912,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,166,0.08471,1600,0.112,0.1181,0.0447,0.1181,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,167,0.09054,1600,0.1412,0.1627,0.1397,0.1627,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,168,0.12617,1603,0.2035,0.2503,0.174,0.2503,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,169,0.09663,1600,0.2331,0.5011,0.4505,0.5011,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,170,0.22887,1603,0.103,0.2025,0.1781,0.2025,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,171,0.10154,1600,0.1528,0.1755,0.1173,0.1755,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,172,0.10288,1600,0.0736,0.2763,0.2696,0.2763,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,173,0.09892,1600,0.0163,0.0916,0.093,0.093,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,174,0.08254,1601,0.1522,0.1553,0.0343,0.1553,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,175,0.08454,1600,0.0922,0.4816,0.4762,0.4816,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,176,0.08421,1602,0.3218,4.3801,4.3728,4.3801,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,177,0.08012,1600,0.3064,4.6756,4.6752,4.6756,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,178,0.083,1605,0.1495,6.6608,6.6592,6.6608,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,179,0.08529,1600,0.1916,6.1783,6.1755,6.1783,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,180,0.10212,1600,0.02,0.3897,0.3901,0.3901,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,181,0.08079,1600,0.0687,0.329,0.3222,0.329,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,182,0.08067,1600,0.0597,0.3972,0.4011,0.4011,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,183,0.097,1600,0.0453,0.2256,0.2264,0.2264,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,184,0.11312,1600,0.0475,0.0932,0.0952,0.0952,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,185,0.09271,1600,0.0375,0.116,0.1193,0.1193,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,186,0.08217,1600,0.0231,0.0363,0.0283,0.0363,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,187,0.08575,1601,0.3481,0.8564,0.9244,0.9244,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,188,0.08179,1600,0.3901,0.9857,1.0581,1.0581,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,189,0.09537,1600,0.0313,0.115,0.1113,0.115,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,190,0.08125,1600,0.0459,0.114,0.1192,0.1192,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,191,0.08858,1600,0.0321,0.0302,0.0189,0.0321,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,192,0.08083,1600,0.0811,0.2974,0.2928,0.2974,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,193,0.09446,1600,0.0043,0.0338,0.0341,0.0341,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,194,0.08371,1603,0.7705,6.286,6.2771,6.286,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,195,0.08633,1601,0.7834,6.0142,5.9891,6.0142,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,196,0.08962,1600,0.0297,0.1676,0.1677,0.1677,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,197,0.08479,1600,0.0795,0.1204,0.1398,0.1398,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,198,0.08346,1600,0.0306,0.2562,0.2578,0.2578,0,1,0
T09,wire_cutter,수정_RealtimePCASmoother,199,0.08683,1600,0.0714,0.0651,0.045,0.0714,0,1,0
T10,round_file,raw,0,0.07758,1504,0.0,0.0,0.0,0.0,0,1,0
T10,round_file,raw,1,0.07604,1505,0.0852,20.7099,20.7099,20.7099,0,1,0
T10,round_file,raw,2,0.07317,1500,0.2543,4.3072,4.2998,4.3072,0,0,0
T10,round_file,raw,3,0.07429,1500,0.0791,1.7942,1.7959,1.7959,0,0,0
T10,round_file,raw,4,0.07317,1500,0.0187,8.4193,8.4193,8.4193,0,0,0
T10,round_file,raw,5,0.079,1500,0.0565,17.3254,17.3253,17.3254,0,0,0
T10,round_file,raw,6,0.08067,1500,0.0499,1.666,1.6653,1.666,0,0,0
T10,round_file,raw,7,0.08008,1500,0.0561,1.8409,1.841,1.841,0,0,0
T10,round_file,raw,8,0.07271,1500,0.0656,3.1208,3.1215,3.1215,0,0,0
T10,round_file,raw,9,0.07537,1500,0.0531,2.2955,2.2949,2.2955,0,0,0
T10,round_file,raw,10,0.07071,1500,0.1173,10.6956,10.696,10.696,0,0,0
T10,round_file,raw,11,0.06975,1500,0.1053,11.136,11.1362,11.1362,0,0,0
T10,round_file,raw,12,0.07033,1500,0.0557,10.6396,10.6397,10.6397,0,0,0
T10,round_file,raw,13,0.07333,1502,0.1538,12.1561,12.156,12.1561,0,1,0
T10,round_file,raw,14,0.07358,1500,0.0804,11.8155,11.8156,11.8156,0,0,0
T10,round_file,raw,15,0.07288,1500,0.0948,9.7619,9.7619,9.7619,0,0,0
T10,round_file,raw,16,0.07108,1504,0.2068,129.6718,50.3282,129.6718,1,1,0
T10,round_file,raw,17,0.07192,1500,0.1883,116.4083,63.5917,116.4083,1,0,0
T10,round_file,raw,18,0.07229,1500,0.0676,5.1469,5.1465,5.1469,0,0,0
T10,round_file,raw,19,0.07583,1500,0.0336,11.5625,11.5624,11.5625,0,0,0
T10,round_file,raw,20,0.07371,1504,0.2883,3.7615,3.7718,3.7718,0,1,0
T10,round_file,raw,21,0.07283,1500,0.2729,9.8185,9.8223,9.8223,0,0,0
T10,round_file,raw,22,0.06992,1500,0.0455,17.8174,17.8174,17.8174,0,0,0
T10,round_file,raw,23,0.07533,1500,0.0328,1.2233,1.223,1.2233,0,0,0
T10,round_file,raw,24,0.07033,1500,0.0597,4.0253,4.0248,4.0253,0,0,0
T10,round_file,raw,25,0.07417,1500,0.0721,3.7931,3.7937,3.7937,0,0,0
T10,round_file,raw,26,0.07079,1503,0.1265,127.9377,52.0623,127.9377,1,0,0
T10,round_file,raw,27,0.075,1500,0.0674,127.4209,52.5791,127.4209,1,0,0
T10,round_file,raw,28,0.07567,1500,0.0258,2.5359,2.5359,2.5359,0,0,0
T10,round_file,raw,29,0.07408,1500,0.0184,14.6424,14.6424,14.6424,0,0,0
T10,round_file,raw,30,0.07346,1500,0.0509,10.1528,10.1527,10.1528,0,0,0
T10,round_file,raw,31,0.07504,1502,0.1787,4.0178,4.0139,4.0178,0,0,0
T10,round_file,raw,32,0.07158,1500,0.1658,12.0603,12.0591,12.0603,0,0,0
T10,round_file,raw,33,0.07162,1500,0.091,14.2753,14.275,14.2753,0,0,0
T10,round_file,raw,34,0.07146,1500,0.1198,15.5667,15.5662,15.5667,0,0,0
T10,round_file,raw,35,0.07133,1500,0.0086,14.5775,14.5775,14.5775,0,0,0
T10,round_file,raw,36,0.07058,1500,0.0728,2.8396,2.8388,2.8396,0,0,0
T10,round_file,raw,37,0.07237,1504,0.5619,118.5404,61.4569,118.5404,1,1,0
T10,round_file,raw,38,0.07388,1500,0.579,113.4253,66.5722,113.4253,1,0,0
T10,round_file,raw,39,0.07537,1503,0.2904,23.8418,23.84,23.8418,0,1,0
T10,round_file,raw,40,0.07442,1500,0.2419,20.7767,20.7752,20.7767,0,0,0
T10,round_file,raw,41,0.07517,1500,0.0731,1.723,1.7243,1.7243,0,0,0
T10,round_file,raw,42,0.07221,1503,0.5508,7.4548,7.4376,7.4548,0,1,0
T10,round_file,raw,43,0.073,1500,0.5301,2.6997,2.6556,2.6997,0,0,0
T10,round_file,raw,44,0.07383,1504,0.3613,30.7794,30.7788,30.7794,0,1,0
T10,round_file,raw,45,0.07492,1500,0.3632,15.1969,15.1935,15.1969,0,0,0
T10,round_file,raw,46,0.07083,1500,0.0659,3.9569,3.9564,3.9569,0,0,0
T10,round_file,raw,47,0.07787,1501,0.1661,25.1638,25.1634,25.1638,0,1,0
T10,round_file,raw,48,0.07104,1503,0.1146,5.8582,5.8572,5.8582,0,1,0
T10,round_file,raw,49,0.07013,1500,0.2753,13.7149,13.7122,13.7149,0,0,0
T10,round_file,raw,50,0.07308,1500,0.0938,9.5457,9.5461,9.5461,0,0,0
T10,round_file,raw,51,0.06921,1500,0.1332,3.6913,3.6934,3.6934,0,0,0
T10,round_file,raw,52,0.06971,1500,0.0663,5.1305,5.131,5.131,0,0,0
T10,round_file,raw,53,0.06975,1500,0.0266,5.7831,5.7831,5.7831,0,0,0
T10,round_file,raw,54,0.07421,1500,0.0463,5.4172,5.417,5.4172,0,0,0
T10,round_file,raw,55,0.07496,1500,0.0462,2.2304,2.2302,2.2304,0,0,0
T10,round_file,raw,56,0.07579,1500,0.0347,4.1481,4.1481,4.1481,0,0,0
T10,round_file,raw,57,0.07429,1500,0.0634,7.0959,7.0961,7.0961,0,0,0
T10,round_file,raw,58,0.07079,1501,0.2201,15.0131,15.0117,15.0131,0,1,0
T10,round_file,raw,59,0.06988,1501,0.1408,19.5059,19.5054,19.5059,0,1,0
T10,round_file,raw,60,0.08021,1500,0.0867,2.5468,2.5453,2.5468,0,0,0
T10,round_file,raw,61,0.09546,1502,0.0315,47.3645,132.6355,132.6355,1,0,0
T10,round_file,raw,62,0.06983,1500,0.0929,64.5692,115.4308,115.4308,1,0,0
T10,round_file,raw,63,0.06925,1500,0.0923,0.3318,0.3187,0.3318,0,0,0
T10,round_file,raw,64,0.07017,1503,0.156,144.0907,35.9095,144.0907,1,0,0
T10,round_file,raw,65,0.07446,1500,0.1651,143.3802,36.6199,143.3802,1,0,0
T10,round_file,raw,66,0.0705,1500,0.0294,21.2132,21.2132,21.2132,0,0,0
T10,round_file,raw,67,0.07942,1503,0.114,146.8728,146.8727,146.8728,1,1,0
T10,round_file,raw,68,0.08029,1500,0.1184,137.9901,137.9901,137.9901,1,0,0
T10,round_file,raw,69,0.06929,1502,0.0893,6.81,6.81,6.81,0,1,0
T10,round_file,raw,70,0.07413,1500,0.1083,27.4847,27.4849,27.4849,0,0,0
T10,round_file,raw,71,0.07154,1500,0.0325,12.4283,12.4283,12.4283,0,0,0
T10,round_file,raw,72,0.08425,1504,0.1881,98.7274,81.2725,98.7274,1,1,0
T10,round_file,raw,73,0.09433,1500,0.1724,105.5769,74.423,105.5769,1,0,0
T10,round_file,raw,74,0.0715,1500,0.0882,7.4108,7.411,7.411,0,0,0
T10,round_file,raw,75,0.07629,1504,0.2235,69.8817,110.1184,110.1184,1,1,0
T10,round_file,raw,76,0.073,1505,0.4486,29.4126,150.5905,150.5905,1,0,0
T10,round_file,raw,77,0.07379,1500,0.3178,31.2194,31.2178,31.2194,0,0,0
T10,round_file,raw,78,0.08021,1500,0.0726,10.2057,10.2058,10.2058,0,0,0
T10,round_file,raw,79,0.08004,1503,0.1621,96.6738,83.3261,96.6738,1,1,0
T10,round_file,raw,80,0.07263,1500,0.1971,86.5713,93.4286,93.4286,1,0,0
T10,round_file,raw,81,0.07162,1503,0.5297,89.3451,90.654,90.654,1,1,0
T10,round_file,raw,82,0.07475,1500,0.4931,86.6949,93.3043,93.3043,1,0,0
T10,round_file,raw,83,0.07458,1500,0.0651,13.7574,13.7573,13.7574,0,0,0
T10,round_file,raw,84,0.07267,1503,0.138,0.2023,0.1524,0.2023,0,1,0
T10,round_file,raw,85,0.07467,1500,0.146,8.6251,8.6241,8.6251,0,0,0
T10,round_file,raw,86,0.07212,1502,0.2675,43.9322,43.9316,43.9322,0,1,0
T10,round_file,raw,87,0.06971,1503,0.1414,46.2571,46.2572,46.2572,0,1,0
T10,round_file,raw,88,0.07108,1500,0.2278,22.3207,22.3195,22.3207,0,0,0
T10,round_file,raw,89,0.06967,1505,0.1658,125.4264,54.5733,125.4264,1,1,0
T10,round_file,raw,90,0.07017,1504,0.6006,137.3445,42.6522,137.3445,1,1,0
T10,round_file,raw,91,0.08217,1500,0.4316,8.1326,8.1212,8.1326,0,0,0
T10,round_file,raw,92,0.07171,1500,0.0378,2.9327,2.9328,2.9328,0,0,0
T10,round_file,raw,93,0.07233,1500,0.0191,9.2722,9.2721,9.2722,0,0,0
T10,round_file,raw,94,0.07121,1503,0.2289,126.0937,53.9067,126.0937,1,0,0
T10,round_file,raw,95,0.07363,1500,0.1876,143.7109,36.2895,143.7109,1,0,0
T10,round_file,raw,96,0.07229,1504,0.2136,144.3523,144.3522,144.3523,1,1,0
T10,round_file,raw,97,0.07637,1501,0.2881,14.4354,165.5627,165.5627,1,0,0
T10,round_file,raw,98,0.0695,1500,0.0192,123.4495,56.5505,123.4495,1,0,0
T10,round_file,raw,99,0.07012,1501,0.0094,57.6749,122.3251,122.3251,1,1,0
T10,round_file,raw,100,0.07108,1500,0.0422,56.5715,123.4286,123.4286,1,0,0
T10,round_file,raw,101,0.07542,1500,0.0408,7.8292,7.8293,7.8293,0,0,0
T10,round_file,raw,102,0.07708,1500,0.0751,12.7839,12.7837,12.7839,0,0,0
T10,round_file,raw,103,0.07017,1502,0.4062,34.6432,34.6409,34.6432,0,0,0
T10,round_file,raw,104,0.07696,1500,0.3518,20.6495,20.647,20.6495,0,0,0
T10,round_file,raw,105,0.07492,1500,0.0274,16.1586,16.1586,16.1586,0,0,0
T10,round_file,raw,106,0.07329,1500,0.0841,1.1794,1.1823,1.1823,0,0,0
T10,round_file,raw,107,0.0745,1502,0.0608,54.819,125.181,125.181,1,1,0
T10,round_file,raw,108,0.07375,1500,0.2114,39.1518,140.8483,140.8483,1,0,0
T10,round_file,raw,109,0.07867,1505,0.208,109.7284,70.2716,109.7284,1,1,0
T10,round_file,raw,110,0.07017,1500,0.1367,118.4281,61.5719,118.4281,1,0,0
T10,round_file,raw,111,0.07479,1500,0.0619,1.2307,1.2293,1.2307,0,0,0
T10,round_file,raw,112,0.08029,1500,0.062,9.876,9.876,9.876,0,0,0
T10,round_file,raw,113,0.07996,1501,0.0713,135.496,135.496,135.496,1,1,0
T10,round_file,raw,114,0.07958,1500,0.0257,152.0937,152.0937,152.0937,1,0,0
T10,round_file,raw,115,0.07921,1500,0.0174,6.3744,6.3743,6.3744,0,0,0
T10,round_file,raw,116,0.07362,1500,0.0623,7.596,7.5959,7.596,0,0,0
T10,round_file,raw,117,0.08167,1500,0.0704,14.6266,14.6266,14.6266,0,0,0
T10,round_file,raw,118,0.07233,1500,0.041,4.3849,4.3851,4.3851,0,0,0
T10,round_file,raw,119,0.07388,1500,0.0548,8.4981,8.4982,8.4982,0,0,0
T10,round_file,raw,120,0.07546,1500,0.0698,9.4918,9.4915,9.4918,0,0,0
T10,round_file,raw,121,0.07471,1500,0.0201,0.1611,0.1599,0.1611,0,0,0
T10,round_file,raw,122,0.07113,1503,0.3586,54.0922,125.9085,125.9085,1,1,0
T10,round_file,raw,123,0.07046,1500,0.3806,58.2164,121.7842,121.7842,1,0,0
T10,round_file,raw,124,0.07533,1500,0.0252,16.4451,16.4451,16.4451,0,0,0
T10,round_file,raw,125,0.072,1500,0.0402,0.355,0.3544,0.355,0,0,0
T10,round_file,raw,126,0.07446,1503,0.2188,123.0251,123.0255,123.0255,1,1,0
T10,round_file,raw,127,0.06913,1500,0.1973,141.3712,141.3716,141.3716,1,0,0
T10,round_file,raw,128,0.07404,1500,0.0446,0.7137,0.7151,0.7151,0,0,0
T10,round_file,raw,129,0.07467,1500,0.0569,8.2638,8.2639,8.2639,0,0,0
T10,round_file,raw,130,0.06967,1500,0.0088,6.3197,6.3197,6.3197,0,0,0
T10,round_file,raw,131,0.07383,1500,0.0643,11.6097,11.6098,11.6098,0,0,0
T10,round_file,raw,132,0.07212,1500,0.0479,3.9257,3.9259,3.9259,0,0,0
T10,round_file,raw,133,0.06913,1500,0.0316,11.2721,11.2722,11.2722,0,0,0
T10,round_file,raw,134,0.07321,1501,0.0158,101.2782,78.7218,101.2782,1,1,0
T10,round_file,raw,135,0.07329,1500,0.0576,99.7904,80.2097,99.7904,1,0,0
T10,round_file,raw,136,0.07433,1500,0.1139,2.8192,2.8214,2.8214,0,0,0
T10,round_file,raw,137,0.07196,1500,0.0748,0.1569,0.1701,0.1701,0,0,0
T10,round_file,raw,138,0.07212,1500,0.0832,1.3649,1.3624,1.3649,0,0,0
T10,round_file,raw,139,0.07313,1501,0.1237,52.5502,127.4497,127.4497,1,1,0
T10,round_file,raw,140,0.07229,1500,0.1247,54.5372,125.4629,125.4629,1,0,0
T10,round_file,raw,141,0.07483,1500,0.0531,2.769,2.7691,2.7691,0,0,0
T10,round_file,raw,142,0.07325,1504,0.1004,26.2347,26.2345,26.2347,0,1,0
